Conference,paperIdx,tableIdx,rowIdx,colIdx,type,semantic_0,sc_ch_raw,sc_ch_raw_type,human_Check,obj_cell_values,tableLink,paperLink,semantic_0_clean,semantic_1
Nicotine & Tobacco Research,1074,3,16,0,sbjCol,Health knowledge,Other health effects,,,.46; .04; <.001,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204606303,http://dx.doi.org/10.1093/ntr/ntz194,,
Nicotine & Tobacco Research,1074,3,17,0,sbjCol,Health knowledge,Device explosions,,,.62; .08; <.001,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204606303,http://dx.doi.org/10.1093/ntr/ntz194,,
Nicotine & Tobacco Research,1074,3,18,0,sbjCol,Health knowledge,E-liquid toxicity,,,.65; .08; <.001,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204606303,http://dx.doi.org/10.1093/ntr/ntz194,,
Nicotine & Tobacco Research,1074,3,19,0,sbjCol,Health knowledge,Chemicals set 2,sentence,,.78; .08; <.001,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204606303,http://dx.doi.org/10.1093/ntr/ntz194,,
Nicotine & Tobacco Research,1074,3,20,0,sbjCol,Health knowledge,Chemicals set 1,sentence,,.81; .08; <.001,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204606303,http://dx.doi.org/10.1093/ntr/ntz194,,
Nicotine & Tobacco Research,1074,3,21,0,sbjCol,Health knowledge,Cardiovascular harm,,,.93; .08; <.001,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204606303,http://dx.doi.org/10.1093/ntr/ntz194,,
Nicotine & Tobacco Research,1074,3,22,0,sbjCol,Health knowledge,Respiratory harm,,,.99; .08; <.001,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204606303,http://dx.doi.org/10.1093/ntr/ntz194,,
Nicotine & Tobacco Research,1074,3,0,0,colHd,,,,,"Participant characteristics; Age; White; Hispanic; Female; Gay, lesbian, or bisexual; Bachelor’s degree or higher; OTP user; Type of tobacco user; Only cigarettes; Only e-cigarettes; Dual user; Message characteristics; Health harm category; Addiction; Other health effects; Device explosions; E-liquid toxicity; Chemicals set 2; Chemicals set 1; Cardiovascular harm; Respiratory harm",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204606303,http://dx.doi.org/10.1093/ntr/ntz194,,
Nicotine & Tobacco Research,1074,3,0,1,colHd,b,b,,,; .01; −.25; .16; .35; −.19; .03; .17; ; REF; −.75; −.39; ; ; REF; .46; .62; .65; .78; .81; .93; .99,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204606303,http://dx.doi.org/10.1093/ntr/ntz194,,
Nicotine & Tobacco Research,1074,3,0,2,colHd,SE,SE,,,; .00; .07; .09; .06; .10; .06; .06; ; REF; .08; .06; ; ; REF; .04; .08; .08; .08; .08; .08; .08,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204606303,http://dx.doi.org/10.1093/ntr/ntz194,,
Nicotine & Tobacco Research,1074,3,0,3,colHd,p,p,,,; .010; <.001; .085; <.001; .049; .631; .008; ; ; <.001; <.001; ; ; ; <.001; <.001; <.001; <.001; <.001; <.001; <.001,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204606303,http://dx.doi.org/10.1093/ntr/ntz194,,
Nicotine & Tobacco Research,1087,1,1,0,sbjCol,Gender,Sex,,,"; ; ; ; 5.66, p = .03",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,2,0,sbjCol,Gender,Male,,,39.96; 31.12; 49.51; 51.33; 47.94; 54.70; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,3,0,sbjCol,Gender,Female,,,60.04; 50.49; 68.88; 48.67; 45.30; 52.06; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,4,0,sbjCol,Age,Age group (years),,,"; ; ; ; 18.12, p = .004",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,5,0,sbjCol,Age,18–24,,,27.96; 20.99; 36.20; 18.76; 16.31; 21.49; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,6,0,sbjCol,Age,25–44,,,29.28; 21.02; 39.18; 48.84; 45.28; 52.40; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,7,0,sbjCol,Age,45–64,,,34.87; 25.97; 44.97; 27.91; 24.77; 31.29; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,8,0,sbjCol,Age,65+,,,7.88†; 3.92; 15.21; 4.49; 2.93; 6.81; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,9,0,sbjCol,Race/Ethnicity,Race/ethnicity,,,"; ; ; ; 37.64, p < .0001",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,Race/Ethnicity,
Nicotine & Tobacco Research,1087,1,10,0,sbjCol,Race/Ethnicity,NH White,,,52.13; 42.62; 61.49; 77.59; 74.85; 80.10; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,1087,1,11,0,sbjCol,Race/Ethnicity,NH Black,,,15.46; 9.92; 23.29; 6.92; 5.46; 8.74; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,Race/Ethnicity,Black or African American; non-Hispanic
Nicotine & Tobacco Research,1087,1,12,0,sbjCol,Race/Ethnicity,Hispanic,,,18.86; 12.14; 29.08; 8.77; 7.15; 10.71; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,Race/Ethnicity,; Hispanic
Nicotine & Tobacco Research,1087,1,13,0,sbjCol,Race/Ethnicity,NH Asian,,,5.5†; 1.98; 14.35; 2.43; 1.40; 4.19; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,Race/Ethnicity,Asian; non-Hispanic
Nicotine & Tobacco Research,1087,1,14,0,sbjCol,Race/Ethnicity,NH other/multiraced,,,8.04; 4.51; 13.96; 4.29; 3.20; 5.74; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,Race/Ethnicity,Others; non-Hispanic
Nicotine & Tobacco Research,1087,1,15,0,sbjCol,Education,Education,,,"; ; ; ; 8.13, p = .15",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,16,0,sbjCol,Education,< hHigh school diploma,,,13.46; 8.02; 21.71; 9.48; 7.66; 11.66; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,17,0,sbjCol,Education,GED,,,8.13f; 4.09; 15.51; 8.06; 6.44; 10.02; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,18,0,sbjCol,Education,HS diploma,,,33.33; 26.26; 42.14; 24.64; 21.26; 28.37; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,19,0,sbjCol,Education,Some college/associate degree,,,33.14; 24.36; 43.27; 42.54; 38.77; 46.39; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,20,0,sbjCol,Education,Bachelor’s + advanced degree,,,11.95; 6.92; 19.85; 15.29; 12.98; 17.94; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,21,0,sbjCol,Urban–rural status,Urban–rural status,,,"; ; ; ; 0.03, p = .86",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,22,0,sbjCol,Urban–rural status,Urban,,,78.71; 70.18; 85.31; 79.38; 74.89; 83.24; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,23,0,sbjCol,Urban–rural status,Rural,,,21.29; 14.69; 29.82; 20.62; 16.76; 25.11; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,24,0,sbjCol,Sexual orientation,Sexual orientation,,,"; ; ; ; 3.11, p = .10",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,25,0,sbjCol,Sexual orientation,Straight,,,83.99; 70.18; 85.31; 89.34; 86.93; 91.35; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,26,0,sbjCol,Sexual orientation,"Lesbian, gay, bisexual, something else",,,16.01; 14.69; 29.82; 10.66; 8.65; 13.07; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,27,0,sbjCol,Income/SES,Household income,,,"; ; ; ; 8.68, p = .04",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,28,0,sbjCol,Income/SES,"< $25,000",,,54.69; 45.29; 63.77; 41.14; 37.61; 44.76; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,29,0,sbjCol,Income/SES,"$25,000–49,999",,,18.28; 12.44; 26.03; 26.9; 23.70; 30.37; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,30,0,sbjCol,Income/SES,"$50,000–$74,999",,,9.86; 5.74; 16.40; 14.06; 11.98; 16.43; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,31,0,sbjCol,Income/SES,"≥$75,000",,,17.18; 10.73; 26.37; 17.9; 15.28; 20.87; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,32,0,sbjCol,Other current nicotine product usee,Other current nicotine product usee,,,"; ; ; ; 3.10, p = .08",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,33,0,sbjCol,Other current nicotine product usee,Does not currently use other nicotine products,,,28.83; 21.44; 37.54; 21.48; 19.36; 25.91; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,34,0,sbjCol,Other current nicotine product usee,Currently uses other nicotine products,,,71.17; 62.46; 78.56; 77.53; 74.06; 80.64; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,0,0,colHd,population,Count (weighted %) [SE] Weighted population,,,"Sex; Male; Female; Age group (years); 18–24; 25–44; 45–64; 65+; Race/ethnicity; NH White; NH Black; Hispanic; NH Asian; NH other/multiraced; Education; < hHigh school diploma; GED; HS diploma; Some college/associate degree; Bachelor’s + advanced degree; Urban–rural status; Urban; Rural; Sexual orientation; Straight; Lesbian, gay, bisexual, something else; Household income; < $25,000; $25,000–49,999; $50,000–$74,999; ≥$75,000; Other current nicotine product usee; Does not currently use other nicotine products; Currently uses other nicotine products",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,0,1,colHd,nicotine,"Wave 1 non-nicotine-containing e-cigarette (NoCE) users 133 (10.80%) [0.95] 436,640 %b",,,; 39.96; 60.04; ; 27.96; 29.28; 34.87; 7.88†; ; 52.13; 15.46; 18.86; 5.5†; 8.04; ; 13.46; 8.13f; 33.33; 33.14; 11.95; ; 78.71; 21.29; ; 83.99; 16.01; ; 54.69; 18.28; 9.86; 17.18; ; 28.83; 71.17,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,0,2,colHd,CI,95% CI,,,; 31.12; 49.51; 50.49; 68.88; ; 20.99; 36.20; 21.02; 39.18; 25.97; 44.97; 3.92; 15.21; ; 42.62; 61.49; 9.92; 23.29; 12.14; 29.08; 1.98; 14.35; 4.51; 13.96; ; 8.02; 21.71; 4.09; 15.51; 26.26; 42.14; 24.36; 43.27; 6.92; 19.85; ; 70.18; 85.31; 14.69; 29.82; ; 70.18; 85.31; 14.69; 29.82; ; 45.29; 63.77; 12.44; 26.03; 5.74; 16.40; 10.73; 26.37; ; 21.44; 37.54; 62.46; 78.56,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,0,3,colHd,containing,"Wave 1 nicotine-containing e-cigarette (NiCE) users 1004 (89.20%) [0.95] 3,604,883 %b",,,; 51.33; 48.67; ; 18.76; 48.84; 27.91; 4.49; ; 77.59; 6.92; 8.77; 2.43; 4.29; ; 9.48; 8.06; 24.64; 42.54; 15.29; ; 79.38; 20.62; ; 89.34; 10.66; ; 41.14; 26.9; 14.06; 17.9; ; 21.48; 77.53,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,0,4,colHd,CI,95% CI,,,; 47.94; 54.70; 45.30; 52.06; ; 16.31; 21.49; 45.28; 52.40; 24.77; 31.29; 2.93; 6.81; ; 74.85; 80.10; 5.46; 8.74; 7.15; 10.71; 1.40; 4.19; 3.20; 5.74; ; 7.66; 11.66; 6.44; 10.02; 21.26; 28.37; 38.77; 46.39; 12.98; 17.94; ; 74.89; 83.24; 16.76; 25.11; ; 86.93; 91.35; 8.65; 13.07; ; 37.61; 44.76; 23.70; 30.37; 11.98; 16.43; 15.28; 20.87; ; 19.36; 25.91; 74.06; 80.64,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1087,1,0,5,colHd,χ 2c,χ 2c,,,"5.66, p = .03; ; ; 18.12, p = .004; ; ; ; ; 37.64, p < .0001; ; ; ; ; ; 8.13, p = .15; ; ; ; ; ; 0.03, p = .86; ; ; 3.11, p = .10; ; ; 8.68, p = .04; ; ; ; ; 3.10, p = .08; ; ",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204607200,http://dx.doi.org/10.1093/ntr/ntz215,,
Nicotine & Tobacco Research,1130,1,1,0,sbjCol,Outcomesa,Outcomesa,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,2,0,sbjCol,Outcomesa,Cessation (Wave 2),,,23.67; 20.02; 20.69,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,3,0,sbjCol,Outcomesa,Cessation (Wave 3),,,24.43; 21.87; 22.35,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,4,0,sbjCol,Cessation Patterns (Waves 2 and 3)b,Cessation Patterns (Waves 2 and 3)b,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,5,0,sbjCol,Cessation Patterns (Waves 2 and 3)b,Sustained quit,,,13.24; 12.10; 12.31,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,6,0,sbjCol,Cessation Patterns (Waves 2 and 3)b,Temporary quit,,,11.12; 7.06; 7.82,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,7,0,sbjCol,Cessation Patterns (Waves 2 and 3)b,Delayed quit,,,11.19; 9.77; 10.03,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,8,0,sbjCol,Cessation Patterns (Waves 2 and 3)b,No quit,,,64.46; 71.07; 69.84,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,9,0,sbjCol,Cessation strategies (Wave 2),Cessation strategies (Wave 2),,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,10,0,sbjCol,Cessation strategies (Wave 2),Behavioral support alone,,,1.95; 2.40; 2.32,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,11,0,sbjCol,Cessation strategies (Wave 2),Pharmacotherapy alone,,,2.75; 15.10; 12.83,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,12,0,sbjCol,Cessation strategies (Wave 2),Product substitution alone,,,26.88; 21.06; 22.13,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,13,0,sbjCol,Cessation strategies (Wave 2),With e-cigarettes,,,22.63; 18.99; 19.66,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,14,0,sbjCol,Cessation strategies (Wave 2),Without e-cigarettes,,,4.25; 2.07; 2.47,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,15,0,sbjCol,Cessation strategies (Wave 2),2+ strategies,,,6.02; 10.13; 9.38,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,16,0,sbjCol,Cessation strategies (Wave 2),Behavioral + pharma,,,2.47; 1.37; 2.26,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,17,0,sbjCol,Cessation strategies (Wave 2),Unassisted,,,62.39; 51.31; 53.35,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,18,0,sbjCol,Covariates (Wave 1),Covariates (Wave 1),,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,19,0,sbjCol,Covariates (Wave 1),Female (ref: male),,,43.58; 46.42; 45.90,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,20,0,sbjCol,Race/Ethnicity,Race/ethnicity,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,Race/Ethnicity,
Nicotine & Tobacco Research,1130,1,21,0,sbjCol,Race/Ethnicity,NH White (reference),,,76.69; 75.63; 75.82,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,1130,1,22,0,sbjCol,Race/Ethnicity,NH Black or Afr. Am.,,,11.74; 16.09; 15.29,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,Race/Ethnicity,Black or African American; non-Hispanic
Nicotine & Tobacco Research,1130,1,23,0,sbjCol,Race/Ethnicity,Other race/ethnicity,,,11.57; 8.28; 8.88,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,Race/Ethnicity,Others; 
Nicotine & Tobacco Research,1130,1,24,0,sbjCol,Race/Ethnicity,LGB+ (ref: heterosexual),,,13.16; 6.77; 7.95,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,25,0,sbjCol,Race/Ethnicity,Unable to pay bills,,,26.99; 30.82; 30.12,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,26,0,sbjCol,Race/Ethnicity,"Education, high school+",,,84.70; 87.16; 86.71,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,27,0,sbjCol,Race/Ethnicity,Uses non-cigarette tobacco,,,39.33; 22.32; 25.45,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,28,0,sbjCol,Race/Ethnicity,Lives with tobacco user,,,67.40; 51.55; 54.46,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,29,0,sbjCol,Race/Ethnicity,Light or intermittent smoker,,,46.84; 32.61; 35.22,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,30,0,sbjCol,Race/Ethnicity,Mean,,1.0,; Mean; Mean,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,31,0,sbjCol,Race/Ethnicity,# of quit attempts,,,2.34; 2.34; 2.34,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
Nicotine & Tobacco Research,1130,1,0,0,colHd,,,,,"Outcomesa; Cessation (Wave 2); Cessation (Wave 3); Cessation Patterns (Waves 2 and 3)b; Sustained quit; Temporary quit; Delayed quit; No quit; Cessation strategies (Wave 2); Behavioral support alone; Pharmacotherapy alone; Product substitution alone; With e-cigarettes; Without e-cigarettes; 2+ strategies; Behavioral + pharma; Unassisted; Covariates (Wave 1); Female (ref: male); Race/ethnicity; NH White (reference); NH Black or Afr. Am.; Other race/ethnicity; LGB+ (ref: heterosexual); Unable to pay bills; Education, high school+; Uses non-cigarette tobacco; Lives with tobacco user; Light or intermittent smoker; ; # of quit attempts",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/206835338,http://dx.doi.org/10.1093/ntr/ntz223,,
