Conference,paperIdx,tableIdx,rowIdx,colIdx,type,sc_ch_semantic_0,sc_ch_raw,sc_ch_raw_type,human_Check,obj_cell_values,tableLink,paperLink,semantic_0_clean,semantic_1
Nicotine & Tobacco Research,674,1,10,0,sbjCol,Race/Ethnicity,"White, non-Hispanic",,,55.4; 139.0; 64.5; 78.0; 46.9; 61.0; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013471,http://dx.doi.org/10.1093/ntr/ntx181,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,674,1,11,0,sbjCol,Race/Ethnicity,"Black, non-Hispanic",,,11.6; 29.0; 1.7; 2.0; 20.8; 27.0; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013471,http://dx.doi.org/10.1093/ntr/ntx181,Race/Ethnicity,Black or African American; non-Hispanic 
Nicotine & Tobacco Research,674,1,12,0,sbjCol,Race/Ethnicity,"Other, non-Hispanic",,,7.6; 19.0; 10.7; 13.0; 4.6; 6.0; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013471,http://dx.doi.org/10.1093/ntr/ntx181,Race/Ethnicity,Others; non-Hispanic
Nicotine & Tobacco Research,674,1,13,0,sbjCol,Race/Ethnicity,Hispanic,,,25.5; 64.0; 23.1; 28.0; 27.7; 36.0; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013471,http://dx.doi.org/10.1093/ntr/ntx181,Race/Ethnicity,; Hispanic
Nicotine & Tobacco Research,674,3,7,0,sbjCol,Race/Ethnicity,Race/ethnicity,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013478,http://dx.doi.org/10.1093/ntr/ntx181,Race/Ethnicity,
Nicotine & Tobacco Research,674,3,8,0,sbjCol,Race/Ethnicity,"White, non-Hispanic",,,Ref.; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013478,http://dx.doi.org/10.1093/ntr/ntx181,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,674,3,9,0,sbjCol,Race/Ethnicity,"Black, non-Hispanic",,,"1.05; (0.35, 3.14); 0.93",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013478,http://dx.doi.org/10.1093/ntr/ntx181,Race/Ethnicity,Black or African American; non-Hispanic 
Nicotine & Tobacco Research,674,3,10,0,sbjCol,Race/Ethnicity,"Other, non-Hispanic",,,"2.32; (0.72, 7.48); 0.158",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013478,http://dx.doi.org/10.1093/ntr/ntx181,Race/Ethnicity,Others; non-Hispanic
Nicotine & Tobacco Research,674,3,11,0,sbjCol,Race/Ethnicity,Hispanic,,,"1.28; (0.62, 2.64); 0.5",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013478,http://dx.doi.org/10.1093/ntr/ntx181,Race/Ethnicity,; Hispanic
Nicotine & Tobacco Research,676,1,6,0,sbjCol,Race/Ethnicity,Race/Ethnicity,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013031,http://dx.doi.org/10.1093/ntr/ntx048,Race/Ethnicity,
Nicotine & Tobacco Research,676,1,7,0,sbjCol,Race/Ethnicity,White,,,80.8%; 0; 46.7%,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013031,http://dx.doi.org/10.1093/ntr/ntx048,Race/Ethnicity,White; 
Nicotine & Tobacco Research,676,1,8,0,sbjCol,Race/Ethnicity,Black/African American,,,0; 100%; 42.2%,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013031,http://dx.doi.org/10.1093/ntr/ntx048,Race/Ethnicity,Black or African American; 
Nicotine & Tobacco Research,676,1,9,0,sbjCol,Race/Ethnicity,Asian,,,15.4%; 0; 8.9%,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013031,http://dx.doi.org/10.1093/ntr/ntx048,Race/Ethnicity,Asian; 
Nicotine & Tobacco Research,676,1,10,0,sbjCol,Race/Ethnicity,Other,,,3.8%; 0; 2.2%,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013031,http://dx.doi.org/10.1093/ntr/ntx048,Race/Ethnicity,Others; 
Nicotine & Tobacco Research,676,1,41,0,sbjCol,Regular menthol brand,Other,,,3.8%; 0; 2.2%,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013031,http://dx.doi.org/10.1093/ntr/ntx048,Race/Ethnicity,Others; 
Nicotine & Tobacco Research,677,1,0,1,colHd,Race/Ethnicity,Non-Hispanic white 1990s %,,,California; 19 004; Age; 12.9; 50.9; 36.2; Gender; 50.8; 49.2; Education level; 6.6; 24.6; 35.8; 33.0; Language of interviewa; 99.5; 0.2; United States sans California; 341 000; Age; 13.7; 50.9; 35.4; Gender; 48.7; 51.3; Education level; 10.4; 34.8; 28.1; 26.7; Language of interviewa; 99.7; 0.1,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013646,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,677,1,0,2,colHd,Race/Ethnicity,Non-Hispanic white 1990s (95% CI),,,"California; 19 004; Age; (12.4, 13.4); (50.5, 51.3); (35.8, 36.5); Gender; (50, 51.6); (48.4, 50); Education level; (6.4, 6.8); (24.3, 24.9); (35.5, 36.1); (32.6, 33.4); Language of interviewa; (99.4, 99.6); (0.2, 0.2); United States sans California; 341 000; Age; (13.1, 14.3); (50.3, 51.4); (35.3, 35.6); Gender; (48, 49.4); (50.6, 52); Education level; (10.3, 10.6); (34.7, 35); (28, 28.1); (26.6, 26.8); Language of interviewa; (99.7, 99.7); (0.1, 0.1)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013646,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,677,1,0,3,colHd,Race/Ethnicity,Non-Hispanic white 2000s %,,,California; 20 379; Age; 13.3; 42.3; 44.4; Gender; 50.6; 49.4; Education level; 4.8; 20.2; 35.9; 39.1; Language of interviewa; 98.9; 0.3; United States sans California; 406 841; Age; 14.1; 42.6; 43.3; Gender; 49.3; 50.7; Education level; 7.8; 30.3; 30.2; 31.7; Language of interviewa; 99.7; 0.2,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013646,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,677,1,0,4,colHd,Race/Ethnicity,Non-Hispanic white 2000s (95% CI),,,"California; 20 379; Age; (13, 13.5); (42.1, 42.6); (44.2, 44.6); Gender; (50.4, 50.7); (49.3, 49.6); Education level; (4.7, 5); (19.9, 20.4); (35.6, 36.3); (38.7, 39.4); Language of interviewa; (98.8, 98.9); (0.3, 0.4); United States sans California; 406 841; Age; (14.1, 14.1); (42.6, 42.6); (43.3, 43.3); Gender; (49.3, 49.3); (50.7, 50.7); Education level; (7.8, 7.9); (30.2, 30.4); (30.1, 30.2); (31.6, 31.8); Language of interviewa; (99.7, 99.7); (0.2, 0.2)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013646,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,677,1,0,5,colHd,Race/Ethnicity,Mexican American 1990s %,,,California; 6995; Age; 23.1; 58.0; 18.8; Gender; 49.0; 51.0; Education level; 49.5; 26.8; 18.3; 5.4; Language of interviewa; 65.4; 34.5; United States sans California; 13 168; Age; 23.3; 54.1; 22.6; Gender; 50.4; 49.6; Education level; 45.9; 29.0; 18.5; 6.7; Language of interviewa; 74.5; 25.4,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013646,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,Mexian American; Hispanic
Nicotine & Tobacco Research,677,1,0,6,colHd,Race/Ethnicity,Mexican American 1990s (95% CI),,,"California; 6995; Age; (21.7, 24.6); (57.3, 58.8); (18, 19.7); Gender; (46.3, 51.6); (48.4, 53.7); Education level; (48.9, 50.1); (26.3, 27.3); (17.9, 18.7); (5.1, 5.6); Language of interviewa; (64.6, 66.2); (33.7, 35.3); United States sans California; 13 168; Age; (22.3, 24.4); (53.3, 54.8); (22.1, 23.1); Gender; (48.5, 52.3); (47.7, 51.5); Education level; (45.3, 46.4); (28.6, 29.4); (18.1, 18.9); (6.5, 6.9); Language of interviewa; (73.8, 75.3); (24.6, 26.1)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013646,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,Mexian American; Hispanic
Nicotine & Tobacco Research,677,1,0,7,colHd,Race/Ethnicity,Mexican American 2000s %,,,California; 10 808; Age; 19.9; 55.3; 24.8; Gender; 50.2; 49.8; Education level; 41.3; 27.6; 23.5; 7.6; Language of interviewa; 63.4; 36.4; United States sans California; 25 345; Age; 22.3; 54.2; 23.6; Gender; 53.8; 46.2; Education level; 43.5; 29.6; 18.7; 8.1; Language of interviewa; 70.1; 29.8,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013646,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,Mexian American; Hispanic
Nicotine & Tobacco Research,677,1,0,8,colHd,Race/Ethnicity,Mexican American 2000s (95% CI),,,"California; 10 808; Age; (19.6, 20.1); (55, 55.6); (24.5, 25.1); Gender; (50, 50.4); (49.6, 50); Education level; (40.8, 41.8); (27.3, 28); (23.2, 23.9); (7.3, 7.8); Language of interviewa; (62.8, 64.1); (35.8, 37.1); United States sans California; 25 345; Age; (22.1, 22.4); (54, 54.4); (23.4, 23.7); Gender; (53.6, 54); (46, 46.4); Education level; (43.2, 43.9); (29.4, 29.9); (18.5, 18.9); (8, 8.3); Language of interviewa; (69.6, 70.5); (29.3, 30.3)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013646,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,Mexian American; Hispanic
Nicotine & Tobacco Research,677,2,0,1,colHd,Race/Ethnicity,Non-Hispanic white 1990s %,,,California; 19 004; 52.4; 47.4; 25.2; 22.2; 5.6; 6.5; 10.1; United States sans California; 341 000; 49.8; 50.1; 22.6; 27.5; 4.9; 6.9; 15.7,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013649,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,677,2,0,2,colHd,Race/Ethnicity,Non-Hispanic white 1990s (95% CI),,,"California; 19 004; (52.1, 52.7); (47.1, 47.7); (25.0, 25.4); (21.9, 22.5); (5.5, 5.7); (6.3, 6.7); (9.9, 10.3); United States sans California; 341 000; (49.7, 49.8); (50.0, 50.2); (22.5, 22.6); (27.4, 27.6); (4.8, 4.9); (6.9, 6.9); (15.7, 15.8)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013649,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,677,2,0,3,colHd,Race/Ethnicity,Non-Hispanic white 2000s %,,,California; 20 379; 62.0; 37.4; 20.9; 16.5; 5.4; 5.8; 5.3; United States sans California; 406 841; 56.6; 42.8; 20.0; 22.9; 4.8; 7.3; 10.8,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013649,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,677,2,0,4,colHd,Race/Ethnicity,Non-Hispanic white 2000s (95% CI),,,"California; 20 379; (61.7, 62.3); (37.1, 37.7); (20.7, 21.1); (16.2, 16.7); (5.3, 5.5); (5.7, 5.9); (5.2, 5.4); United States sans California; 406 841; (56.5, 56.6); (42.8, 42.9); (19.9, 20.0); (22.8, 23.0); (4.8, 4.8); (7.3, 7.3); (10.8, 10.9)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013649,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,677,2,0,5,colHd,Race/Ethnicity,Non-Hispanic white Absolute % change 1990s–2000s,,,California; ; 9.6; −10.0; −4.3; −5.7; −0.2; −0.7; −4.8; United States sans California; ; 6.8; −7.3; −2.6; −4.6; −0.1; 0.4; −4.9,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013649,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,677,2,0,6,colHd,Race/Ethnicity,Mexican American 1990s %,,,California; 6995; 72.4; 27.4; 13.3; 14.2; 8.9; 3.4; 1.9; United States sans California; 13 168; 67.4; 32.5; 12.3; 20.3; 10.3; 5.8; 4.2,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013649,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,Mexian American; Hispanic
Nicotine & Tobacco Research,677,2,0,7,colHd,Race/Ethnicity,Mexican American 1990s (95% CI),,,"California; 6995; (71.9, 72.8); (27.0, 27.9); (12.9, 13.6); (13.8, 14.6); (8.6, 9.2); (3.2, 3.6); (1.7, 2.0); United States sans California; 13 168; (66.9, 67.9); (32.0, 33.0); (12.0, 12.5); (19.9, 20.7); (10.1, 10.6); (5.6, 5.9); (4.0, 4.4)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013649,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,Mexian American; Hispanic
Nicotine & Tobacco Research,677,2,0,8,colHd,Race/Ethnicity,Mexican American 2000s %,,,California; 10 808; 80.1; 19.5; 10.3; 9.1; 6.1; 2.4; 0.7; United States sans California; 25 345; 75.6; 24.0; 9.4; 14.6; 8.4; 3.9; 2.3,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013649,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,Mexian American; Hispanic
Nicotine & Tobacco Research,677,2,0,9,colHd,Race/Ethnicity,Mexican American 2000s (95% CI),,,"California; 10 808; (79.8, 80.4); (19.2, 19.7); (10.1, 10.5); (8.9, 9.4); (5.9, 6.2); (2.3, 2.5); (0.7, 0.8); United States sans California; 25 345; (75.4, 75.8); (23.7, 24.2); (9.2, 9.5); (14.4, 14.8); (8.3, 8.5); (3.8, 4.0); (2.2, 2.4)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013649,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,Mexian American; Hispanic
Nicotine & Tobacco Research,677,2,0,10,colHd,Race/Ethnicity,Mexican American Absolute % change 1990s–2000s,,,California; ; 7.7; −7.9; −3.0; −5.1; −2.8; −1.0; −1.2; United States sans California; ; 8.2; −8.5; −2.9; −5.7; −1.9; −1.9; −1.9,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013649,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,Mexian American; Hispanic
Nicotine & Tobacco Research,677,3,0,1,colHd,Race/Ethnicity,Non-Hispanic white 1990s %,,,California; 4150; 25.2; 29.3; 45.5; United States sans California; 92 089; 17.7; 25.1; 57.2,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013650,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,677,3,0,2,colHd,Race/Ethnicity,Non-Hispanic white 1990s (95% CI),,,"California; 4150; (24.7, 25.7); (28.7, 29.9); (44.8, 46.2); United States sans California; 92 089; (17.6, 17.8); (25.0, 25.2); (57.1, 57.4)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013650,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,677,3,0,3,colHd,Race/Ethnicity,Non-Hispanic white 2000s %,,,California; 3283; 32.6; 35.1; 32.2; United States sans California; 91 057; 20.9; 31.9; 47.2,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013650,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,677,3,0,4,colHd,Race/Ethnicity,Non-Hispanic white 2000s (95% CI),,,"California; 3283; (32.1, 33.2); (34.6, 35.7); (31.7, 32.8); United States sans California; 91 057; (20.8, 21.0); (31.7, 32.0); (47.1, 47.4)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013650,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,677,3,0,5,colHd,Race/Ethnicity,Non-Hispanic white Absolute % change 1990s–2000s,,,California; ; 7.4; 5.8; −13.3; United States sans California; ; 3.2; 6.8; −10.0,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013650,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,677,3,0,6,colHd,Race/Ethnicity,Mexican American 1990s %,,,California; 975; 62.7; 24.1; 13.2; United States sans California; 2657; 51.0; 28.4; 20.6,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013650,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,Mexian American; Hispanic
Nicotine & Tobacco Research,677,3,0,7,colHd,Race/Ethnicity,Mexican American 1990s (95% CI),,,"California; 975; (61.6, 63.8); (23.1, 25.2); (12.2, 14.2); United States sans California; 2657; (50.2, 51.8); (27.7, 29.1); (19.9, 21.3)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013650,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,Mexian American; Hispanic
Nicotine & Tobacco Research,677,3,0,8,colHd,Race/Ethnicity,Mexican American 2000s %,,,California; 967; 66.2; 25.7; 8.1; United States sans California; 3683; 57.7; 26.5; 15.8,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013650,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,Mexian American; Hispanic
Nicotine & Tobacco Research,677,3,0,9,colHd,Race/Ethnicity,Mexican American 2000s (95% CI),,,"California; 967; (65.1, 67.2); (24.8, 26.7); (7.4, 8.8); United States sans California; 3683; (57.0, 58.3); (26.0, 27.1); (15.4, 16.3)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013650,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,Mexian American; Hispanic
Nicotine & Tobacco Research,677,3,0,10,colHd,Race/Ethnicity,Mexican American Absolute % change 1990s–2000s,,,California; ; 3.5; 1.6; −5.1; United States sans California; ; 6.7; −1.9; −4.8,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013650,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,Mexian American; Hispanic
Nicotine & Tobacco Research,677,4,16,0,sbjCol,Race/Ethnicity,Race/ethnicity,,,Race/ethnicity; Race/ethnicity; Race/ethnicity; Race/ethnicity; Race/ethnicity; Race/ethnicity; Race/ethnicity; Race/ethnicity; Race/ethnicity; Race/ethnicity; Race/ethnicity; Race/ethnicity; Race/ethnicity; Race/ethnicity; Race/ethnicity; Race/ethnicity,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013662,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,
Nicotine & Tobacco Research,677,4,17,0,sbjCol,Race/Ethnicity,Mexican American,,,"0.87; 2.40; (2.34, 2.45); <.0001; −1.77; 0.17; (0.16, 0.18); <.0001; 1.00; 2.71; (2.67, 2.75); <.0001; −1.71; 0.18; (0.17, 0.19); <.0001",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013662,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,Mexian American; Hispanic
Nicotine & Tobacco Research,677,4,18,0,sbjCol,Race/Ethnicity,Central/South American,,,"1.00; 2.73; (2.64, 2.82); <.0001; −1.85; 0.16; (0.14, 0.18); <.0001; 1.16; 3.19; (3.11, 3.27); <.0001; −1.79; 0.17; (0.15, 0.18); <.0001",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013662,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,Central South American; 
Nicotine & Tobacco Research,677,4,19,0,sbjCol,Race/Ethnicity,Non-Hispanic white (Ref),,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013662,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,677,4,23,0,sbjCol,Race/Ethnicity,Race/ethnicity*State residence,,,Race/ethnicity*State residence; Race/ethnicity*State residence; Race/ethnicity*State residence; Race/ethnicity*State residence; Race/ethnicity*State residence; Race/ethnicity*State residence; Race/ethnicity*State residence; Race/ethnicity*State residence; Race/ethnicity*State residence; Race/ethnicity*State residence; Race/ethnicity*State residence; Race/ethnicity*State residence; Race/ethnicity*State residence; Race/ethnicity*State residence; Race/ethnicity*State residence; Race/ethnicity*State residence,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013662,http://dx.doi.org/10.1093/ntr/ntx191,Race/Ethnicity,
Nicotine & Tobacco Research,678,1,12,0,sbjCol,Race/Ethnicity,Race/ethnicity,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120012365,http://dx.doi.org/10.1093/ntr/ntx141,Race/Ethnicity,
Nicotine & Tobacco Research,678,1,13,0,sbjCol,Race/Ethnicity,Hispanic,,,"15.5% (15.0%, 16.0%); 12.8% (12.1%, 13.6%)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120012365,http://dx.doi.org/10.1093/ntr/ntx141,Race/Ethnicity,; Hispanic
Nicotine & Tobacco Research,678,1,14,0,sbjCol,Race/Ethnicity,Non-Hispanic White,,,"65.4% (64.8%, 66.1%); 66.2% (65.0%, 67.5%)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120012365,http://dx.doi.org/10.1093/ntr/ntx141,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,678,1,15,0,sbjCol,Race/Ethnicity,Non-Hispanic Black,,,"10.6% (10.2%, 11.0%); 14.6% (13.7%, 15.4%)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120012365,http://dx.doi.org/10.1093/ntr/ntx141,Race/Ethnicity,Black or African American; non-Hispanic
Nicotine & Tobacco Research,678,1,16,0,sbjCol,Race/Ethnicity,Non-Hispanic Other,,,"8.1% (7.7%, 8.5%); 6.2% (5.7%, 6.8%)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120012365,http://dx.doi.org/10.1093/ntr/ntx141,Race/Ethnicity,Others; non-Hispanic
Nicotine & Tobacco Research,678,2,12,0,sbjCol,Race/Ethnicity,Race/ethnicity,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120012367,http://dx.doi.org/10.1093/ntr/ntx141,Race/Ethnicity,
Nicotine & Tobacco Research,678,2,13,0,sbjCol,Race/Ethnicity,Hispanic,,,"9.9%; 0.65 (0.54, 0.78); 26.5%; 0.59 (0.51, 0.69)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120012367,http://dx.doi.org/10.1093/ntr/ntx141,Race/Ethnicity,; Hispanic
Nicotine & Tobacco Research,678,2,14,0,sbjCol,Race/Ethnicity,Non-Hispanic White,,,12.3%; Ref.; 37.9%; Ref.,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120012367,http://dx.doi.org/10.1093/ntr/ntx141,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,678,2,15,0,sbjCol,Race/Ethnicity,Non-Hispanic Black,,,"14.8%; 1.02 (0.88, 1.17); 33.5%; 0.80 (0.69,0.92)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120012367,http://dx.doi.org/10.1093/ntr/ntx141,Race/Ethnicity,Black or African American; non-Hispanic
Nicotine & Tobacco Research,678,2,16,0,sbjCol,Race/Ethnicity,Non-Hispanic Other,,,"8.3%; 0.64 (0.50, 0.84); 30.6%; 0.78 (0.65, 0.93)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120012367,http://dx.doi.org/10.1093/ntr/ntx141,Race/Ethnicity,Others; non-Hispanic
Nicotine & Tobacco Research,680,1,6,0,sbjCol,Race/Ethnicity,Race/ethnicity,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013984,http://dx.doi.org/10.1093/ntr/ntx218,Race/Ethnicity,
Nicotine & Tobacco Research,680,1,7,0,sbjCol,Race/Ethnicity,White,,,68 (17.99),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013984,http://dx.doi.org/10.1093/ntr/ntx218,Race/Ethnicity,White; 
Nicotine & Tobacco Research,680,1,8,0,sbjCol,Race/Ethnicity,Black,,,242 (64.02),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/120013984,http://dx.doi.org/10.1093/ntr/ntx218,Race/Ethnicity,Black or African American; 
